icon,record_type,id,name,mesh,plugin
m\Tx_potion_quality_01.tga,Alchemy,p_night-eye_q,Quality Potion of Night-Eye,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_paralyze_q,Quality Potion of Paralyze,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_poison_resistance_q,Quality Poison Resistance,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_reflection_q,Quality Potion of Reflection,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_agility_q,Quality Restore Agility,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_endurance_q,Quality Restore Endurance,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_fatigue_q,Quality Restore Fatigue,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_health_q,Quality Restore Health,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_intelligence_q,Quality Restore Intelligence,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_luck_q,Quality Restore Luck,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_magicka_q,Quality Restore Magicka,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_personality_q,Quality Restore Personality,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_speed_q,Quality Restore Speed,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_strength_q,Quality Restore Strength,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_restore_willpower_q,Quality Restore Willpower,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_shock_resistance_q,Quality Shock Resistance,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_silence_q,Quality Potion of Silence,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_spell_absorption_q,Quality Spell Absorption,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_quality_01.tga,Alchemy,p_swift_swim_q,Quality Potion of Swift Swim,m\Misc_Potion_Quality_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_burden_s,Standard Potion of Burden,m\Misc_Potion_Standard_01.NIF,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_chameleon_s,Standard Potion of Shadow,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_disease_resistance_s,Standard Disease Resistance,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fire resistance_s,Standard Fire Resistance,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fire_shield_s,Standard Potion of Fire Shield,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_agility_s,Standard Fortify Agility Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_endurance_s,Standard Fortify Endurance,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_fatigue_s,Standard Fortify Fatigue Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_health_s,Standard Fortify Health Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_intelligence_s,Standard Fortify Intelligence,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_luck_s,Standard Fortify Luck Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_magicka_s,Standard Fortify Magicka Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_personality_s,Standard Fortify Personality,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_speed_s,Standard Fortify Speed,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_strength_s,Standard Fortify Strength,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_fortify_willpower_s,Standard Fortify Willpower,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_frost_resistance_s,Standard Resist Frost Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_frost_shield_s,Standard Potion of Frost Shield,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_invisibility_s,Standard Potion of Invisibility,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_jump_s,Standard Potion of Jump,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_levitation_s,Standard Rising Force Potion,m\Misc_Potion_Standard_01.NIF,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_light_s,Standard Potion of Light,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_lightning shield_s,Standard Lightning Shield,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_lovepotion_unique,Love Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_magicka_resistance_s,Standard Magicka Resistance,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_night-eye_s,Standard Potion of Night-Eye,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_paralyze_s,Standard Potion of Paralyze,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_poison_resistance_s,Standard Poison Resistance,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_reflection_s,Standard Potion of Reflection,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_agility_s,Standard Restore Agility,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_endurance_s,Standard Restore Endurance,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_fatigue_s,Standard Restore Fatigue,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_health_s,Standard Restore Health Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_intelligence_s,Standard Restore Intelligence,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_luck_s,Standard Potion of Restore Luck,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_magicka_s,Standard Restore Magicka Potion,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_personality_s,Standard Restore Personality,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_speed_s,Standard Restore Speed,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_strength_s,Standard Restore Strength,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_restore_willpower_s,Standard Restore Willpower,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_shock_resistance_s,Standard Shock Resistance,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_silence_s,Standard Potion of Silence,m\Misc_Potion_Standard_01.nif,Morrowind
m\Tx_potion_standard_01.tga,Alchemy,p_spell_absorption_s,Standard Spell Absorption,m\Misc_Potion_Standard_01.nif,Morrowind
n\Tx_Comberry_brandy_01.tga,Alchemy,p_vintagecomberrybrandy1,Vintage Brandy,n\Potion_Comberry_brandy_01.NIF,Morrowind
n\Tx_Comberry_brandy_01.tga,Alchemy,potion_comberry_brandy_01,Greef,n\Potion_Comberry_brandy_01.NIF,Morrowind
n\Tx_Comberry_wine_01.tga,Alchemy,potion_comberry_wine_01,Shein,n\Potion_Comberry_wine_01.NIF,Morrowind
n\Tx_T_bug_musk_01.tga,Alchemy,potion_t_bug_musk_01,Telvanni Bug Musk,n\Potion_T_bug_musk_01.NIF,Morrowind
n\Tx_cyro_brandy_01.tga,Alchemy,potion_cyro_brandy_01,Cyrodiilic Brandy,n\Potion_Cyro_brandy_01.NIF,Morrowind
n\Tx_cyro_brandy_01.tga,Alchemy,pyroil_tar_unique,Pyroil Tar,n\Potion_Cyro_brandy_01.NIF,Morrowind/Tribunal
n\Tx_cyro_whiskey_01.tga,Alchemy,Potion_Cyro_Whiskey_01,Flin,n\Potion_Cyro_whiskey_01.NIF,Morrowind
n\Tx_cyro_whiskey_01.tga,Alchemy,p_dwemer_lubricant00,Spoiled Dwemer Oil,n\Potion_Cyro_whiskey_01.NIF,Morrowind/Tribunal
n\Tx_cyro_whiskey_01.tga,Alchemy,potion_ancient_brandy,Ancient Dagoth Brandy,n\Potion_Cyro_whiskey_01.NIF,Morrowind
n\Tx_local_brew_01.tga,Alchemy,Potion_Local_Brew_01,Mazte,n\Potion_Local_brew_01.NIF,Morrowind
n\Tx_local_brew_01.tga,Alchemy,Potion_Local_Brew_01,Mazte,n\Potion_Local_brew_01.NIF,Morrowind/Bloodmoon
n\Tx_local_brew_01.tga,Alchemy,Potion_Local_Brew_01,Mazte,n\Potion_Local_brew_01.NIF,Morrowind/Tribunal
n\Tx_local_liquor_01.tga,Alchemy,potion_local_liquor_01,Sujamma,n\Potion_Local_liquor_01.NIF,Morrowind
n\Tx_skooma_01.tga,Alchemy,potion_skooma_01,Skooma,n\Potion_Skooma_01.NIF,Morrowind
m\Tx_Spipe_01.tga,Apparatus,apparatus_a_spipe_01,Good Skooma Pipe,m\Apparatus_A_Spipe_01.nif,Morrowind
m\Tx_Spipe_01.tga,Apparatus,apparatus_a_spipe_01,Good Skooma Pipe,m\Apparatus_A_Spipe_01.nif,Morrowind/Bloodmoon
m\Tx_Spipe_01.tga,Apparatus,apparatus_a_spipe_tsiya,Tsiya's Skooma Pipe,m\Apparatus_A_Spipe_01.nif,Morrowind
m\Tx_alembic_01.tga,Apparatus,apparatus_a_alembic_01,Apprentice's Alembic,m\Apparatus_A_Alembic_01.NIF,Morrowind
m\Tx_alembic_02.tga,Apparatus,apparatus_j_alembic_01,Journeyman's Alembic,m\Apparatus_J_Alembic_01.nif,Morrowind
m\Tx_alembic_02.tga,Apparatus,apparatus_j_alembic_01,Journeyman's Alembic,m\Apparatus_J_Alembic_01.nif,Morrowind/Bloodmoon
m\Tx_alembic_03.tga,Apparatus,apparatus_m_alembic_01,Master's Alembic,m\Apparatus_M_Alembic_01.nif,Morrowind
m\Tx_alembic_04.tga,Apparatus,apparatus_g_alembic_01,Grandmaster's Alembic,m\Apparatus_G_Alembic_01.nif,Morrowind
m\Tx_alembic_05.tga,Apparatus,apparatus_sm_alembic_01,SecretMaster's Alembic,m\Apparatus_S_Alembic_01.nif,Morrowind
m\Tx_calcinator_01.tga,Apparatus,apparatus_a_calcinator_01,Apprentice's Calcinator,m\Apparatus_A_Calcinator_01.NIF,Morrowind
m\Tx_calcinator_01.tga,Apparatus,apparatus_j_calcinator_01,Journeyman's Calcinator,m\Apparatus_A_Calcinator_01.NIF,Morrowind
m\Tx_calcinator_01.tga,Apparatus,apparatus_j_calcinator_01,Journeyman's Calcinator,m\Apparatus_A_Calcinator_01.NIF,Morrowind/Bloodmoon
m\Tx_calcinator_03.tga,Apparatus,apparatus_m_calcinator_01,Master's Calcinator,m\App_M_Calcinator_01.nif,Morrowind
m\Tx_calcinator_04.tga,Apparatus,apparatus_g_calcinator_01,Grandmaster's Calcinator,m\App_G_Calcinator_01.nif,Morrowind
m\Tx_calcinator_05.tga,Apparatus,apparatus_sm_calcinator_01,SecretMaster's Calcinator,m\App_S_Calcinator_01.nif,Morrowind
m\Tx_mortarpestle_01.tga,Apparatus,apparatus_a_mortar_01,Apprentice's Mortar and Pestle,m\Misc_mortarpestle_01.NIF,Morrowind
m\Tx_mortarpestle_01.tga,Apparatus,apparatus_j_mortar_01,Journeyman's Mortar and Pestle,m\Misc_mortarpestle_01.NIF,Morrowind
m\Tx_mortarpestle_01.tga,Apparatus,apparatus_j_mortar_01,Journeyman's Mortar and Pestle,m\Misc_mortarpestle_01.NIF,Morrowind/Bloodmoon
m\Tx_mortarpestle_G_01.tga,Apparatus,apparatus_g_mortar_01,Grandmaster's Mortar and Pestle,m\Misc_mortarpestle_G_01.nif,Morrowind
m\Tx_mortarpestle_M_01.tga,Apparatus,apparatus_m_mortar_01,Master's Mortar and Pestle,m\Misc_mortarpestle_M_01.nif,Morrowind
m\Tx_mortarpestle_S_01.tga,Apparatus,apparatus_sm_mortar_01,SecretMaster's Mortar and Pestl,m\Misc_mortarpestle_S_01.nif,Morrowind
m\Tx_retort_01.tga,Apparatus,apparatus_a_retort_01,Apprentice's Retort,m\Apparatus_A_Retort_01.NIF,Morrowind
m\Tx_retort_02.tga,Apparatus,apparatus_j_retort_01,Journeyman's Retort,m\Apparatus_J_Retort_01.nif,Morrowind
m\Tx_retort_02.tga,Apparatus,apparatus_j_retort_01,Journeyman's Retort,m\Apparatus_J_Retort_01.nif,Morrowind/Bloodmoon
m\Tx_retort_03.tga,Apparatus,apparatus_m_retort_01,Master's Retort,m\Apparatus_M_Retort_01.nif,Morrowind
m\Tx_retort_04.tga,Apparatus,apparatus_g_retort_01,Grandmaster's Retort,m\Apparatus_G_Retort_01.nif,Morrowind
m\Tx_retort_05.tga,Apparatus,apparatus_sm_retort_01,SecretMaster's Retort,m\Apparatus_S_Retort_01.nif,Morrowind
A\Ice_Boot.dds,Armor,BM_Ice_Boots,Ice Armor Boots,a\A_Ice_Boot_GND.NIF,Morrowind/Bloodmoon
A\Ice_Greaves.dds,Armor,BM_Ice_greaves,Ice Armor Greaves,a\A_Ice_Greaves_GND.NIF,Morrowind/Bloodmoon
A\Ice_Grove.dds,Armor,BM_Ice_gauntletL,Ice Armor Left Gauntlet,a\A_Ice_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Ice_Grove.dds,Armor,BM_Ice_gauntletR,Ice Armor Right Gauntlet,a\A_Ice_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Ice_M_Chest.dds,Armor,BM_Ice_cuirass,Ice Armor Cuirass,a\A_Ice_M_Cuirass_GND.NIF,Morrowind/Bloodmoon
A\Ice_M_Helmet.dds,Armor,BM_Ice_Helmet,Ice Armor Helmet,a\A_Icel_M_Helmet.NIF,Morrowind/Bloodmoon
A\Ice_Pauldron.dds,Armor,BM_Ice_PauldronL,Ice Armor Left Pauldron,a\A_Ice_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Ice_Pauldron.dds,Armor,BM_Ice_PauldronR,Ice Armor Right Pauldron,a\A_Ice_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Ice_shield.dds,Armor,BM_Ice_Shield,Ice Shield,a\A_Ice_Shield.NIF,Morrowind/Bloodmoon
A\Nord_shield.dds,Armor,BM_NordicMail_Shield,Nordic Mail Shield,a\A_Nord_Shield.NIF,Morrowind/Bloodmoon
A\NordicMail_Boot.dds,Armor,BM_NordicMail_Boots,Nordic Mail Boots,a\A_NordicMail_M_Boot_GND.NIF,Morrowind/Bloodmoon
A\NordicMail_Chest.dds,Armor,BM_NordicMail_cuirass,Nordic Mail Cuirass,a\A_NordicMail_M_C_GND.NIF,Morrowind/Bloodmoon
A\NordicMail_Greaves.dds,Armor,BM_NordicMail_greaves,Nordic Mail Greaves,a\A_NordicMail_Greaves_GND.NIF,Morrowind/Bloodmoon
A\NordicMail_Grove.dds,Armor,BM_NordicMail_gauntletL,Nordic Mail Left Gauntlet,a\A_NordicMail_M_Ga_GND.NIF,Morrowind/Bloodmoon
A\NordicMail_Grove.dds,Armor,BM_NordicMail_gauntletR,Nordic Mail Right Gauntlet,a\A_NordicMail_M_Ga_GND.NIF,Morrowind/Bloodmoon
A\NordicMail_Helmet.dds,Armor,BM_NordicMail_Helmet,Nordic Mail Helmet,a\A_NordicMail_M_Helmet.NIF,Morrowind/Bloodmoon
A\NordicMail_Pauldron.dds,Armor,BM_NordicMail_PauldronL,Nordic Mail Left Pauldron,a\A_NordicMail_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\NordicMail_Pauldron.dds,Armor,BM_NordicMail_PauldronR,Nordic Mail Right Pauldron,a\A_NordicMail_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\TX_IceM_Shield1.dds,Armor,BM_Ice minion_Shield1,Riekling Shield,a\A_Ice minions_Shield1.NIF,Morrowind/Bloodmoon
A\TX_adamantium_helm.dds,Armor,adamantium_helm,Adamantium Helm,A\A_adamantium_helm.nif,Morrowind/Tribunal
A\TX_adamantium_helm.dds,Armor,addamantium_helm,Adamantium Helm,A\A_adamantium_helm.nif,Morrowind/Tribunal
A\Tx_Bear2_Boot.dds,Armor,BM_bear_boots_snow,Snow Bear Boots,a\A_Bear2_Boot_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear2_Cuirass.dds,Armor,BM_bear_cuirass_snow,Snow Bear Cuirass,a\A_Bear2_Cuirass_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear2_Gauntlet.dds,Armor,BM_bear_left_gauntlet_snow,Snow Bear Left Gauntlet,a\A_Bear2_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear2_Gauntlet.dds,Armor,BM_bear_right_gauntlet_snow,Snow Bear Right Gauntlet,a\A_Bear2_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear2_Greaves.dds,Armor,BM_bear_greaves_snow,Snow Bear Greaves,a\A_Bear2_Greaves_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear2_Helmet.dds,Armor,BM_bear_helmet_snow,Snow Bear Helmet,a\A_Bear2_Helmet.NIF,Morrowind/Bloodmoon
A\Tx_Bear2_Pauldron.dds,Armor,BM_Bear_left_Pauldron_snow,Snow Bear Left Pauldron,a\A_Bear2_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear2_Pauldron.dds,Armor,BM_bear_right_pauldron_snow,Snow Bear Right Pauldron,a\A_Bear2_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Boot.dds,Armor,BM bear boots,Bear Boots,a\A_Bear_Boot_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Cuirass.dds,Armor,BM bear cuirass,Bear Cuirass,a\A_Bear_Cuirass_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Gauntlet.dds,Armor,BM bear right gauntlet,Bear Right Gauntlet,a\A_Bear_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Gauntlet.dds,Armor,bm bear left gauntlet,Bear Left Gauntlet,a\A_Bear_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Greaves.dds,Armor,BM bear greaves,Bear Greaves,a\A_Bear_Greaves_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Helmet.dds,Armor,BM Bear Helmet,Bear Helmet,a\A_Bear_Helmet.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Helmet.dds,Armor,BM Bear Helmet eddard,Helm of Bear Scent,a\A_Bear_Helmet.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Helmet.dds,Armor,BM Bear Helmet_ber,Helmet of Bearkind,a\A_Bear_Helmet.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Pauldron.dds,Armor,BM Bear left Pauldron,Bear Left Pauldron,a\A_Bear_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Pauldron.dds,Armor,BM bear right pauldron,Bear Right Pauldron,a\A_Bear_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Bear_Shield.dds,Armor,BM bear shield,Bear Shield,a\A_Bear_Shield.NIF,Morrowind/Bloodmoon
A\Tx_ColovianHelm_W.dds,Armor,fur_colovian_helm_white,White Colovian Fur Helm,a\A_Helm_Colovian_W.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Boot.dds,Armor,BM wolf boots,Wolf Boots,a\A_Wolf2_Boot_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Boot.dds,Armor,wolfwalkers,Paws of the Wolf-Runner,a\A_Wolf2_Boot_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Cuirass.dds,Armor,BM wolf cuirass,Wolf Cuirass,a\A_Wolf2_Cuirass_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Gauntlet.dds,Armor,BM wolf right gauntlet,Wolf Right Gauntlet,a\A_Wolf2_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Gauntlet.dds,Armor,bm wolf left gauntlet,Wolf Left Gauntlet,a\A_Wolf2_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Greaves.dds,Armor,BM wolf greaves,Wolf Greaves,a\A_Wolf2_Greaves_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Helmet.dds,Armor,BM Wolf Helmet,Wolf Helmet,a\A_Wolf2_Helmet.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Helmet.dds,Armor,BM Wolf Helmet_heartfang,Helm of the Wolf's Heart,a\A_Wolf2_Helmet.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Pauldron.dds,Armor,BM Wolf Left Pauldron,Wolf Left Pauldron,a\A_Wolf2_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf2_Pauldron.dds,Armor,BM Wolf right pauldron,Wolf Right Pauldron,a\A_Wolf2_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Boot.dds,Armor,BM_wolf_boots_snow,Snow Wolf Boots,a\A_Wolf_Boot_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Cuirass.dds,Armor,BM_wolf_cuirass_snow,Snow Wolf Cuirass,a\A_Wolf_Cuirass_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Gauntlet.dds,Armor,BM_wolf_left_gauntlet_snow,Snow Wolf Left Gauntlet,a\A_Wolf_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Gauntlet.dds,Armor,BM_wolf_right_gauntlet_snow,Snow Wolf Right Gauntlet,a\A_Wolf_Gauntlet_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Greaves.dds,Armor,BM_wolf_greaves_snow,Snow Wolf Greaves,a\A_Wolf_Greaves_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Helmet.dds,Armor,BM_wolf_helmet_snow,Snow Wolf Helmet,a\A_Wolf_Helmet.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Pauldron.dds,Armor,BM_wolf_left_pauldron_snow,Snow Wolf Left Pauldron,a\A_Wolf_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Pauldron.dds,Armor,BM_wolf_right_pauldron_snow,Snow Wolf Right Pauldron,a\A_Wolf_Pauldron_GND.NIF,Morrowind/Bloodmoon
A\Tx_Wolf_Shield.dds,Armor,BM wolf shield,Wolf Shield,a\A_Wolf_Shield.NIF,Morrowind/Bloodmoon
a\A_Nerevar_B_Shield.dds,Armor,dwemer_shield_battle_unique,Dwemer Battle Shield,a\A_dwemer_shield_battle.NIF,Morrowind/Tribunal
a\A_boots_apostle.tga,Armor,boots_apostle_unique,Boots of the Apostle,a\A_art_Apostle_Boots_GND.NIF,Morrowind
a\A_boots_apostle.tga,Armor,boots_apostle_unique_x,Boots of the Apostle,a\A_art_Apostle_Boots_GND.NIF,Morrowind/Tribunal
a\A_cuirass_dragon.tga,Armor,dragonbone_cuirass_unique,Dragonbone cuirass,a\A_art_dragon_GND.NIF,Morrowind
a\A_cuirass_dragon.tga,Armor,dragonbone_cuirass_unique_x,Dragonbone cuirass,a\A_art_dragon_GND.NIF,Morrowind/Tribunal
a\A_cuirass_ebon.tga,Armor,ebon_plate_cuirass_unique,Ebony Mail,a\A_art_ebon_Cuirass_GND.NIF,Morrowind
a\A_cuirass_ebon.tga,Armor,ebon_plate_cuirass_unique_x,Ebony Mail,a\A_art_ebon_Cuirass_GND.NIF,Morrowind/Tribunal
a\A_cuirass_lords.tga,Armor,lords_cuirass_unique,Lord's Mail,a\A_art_cuirass_lords_GND.NIF,Morrowind
a\A_cuirass_lords.tga,Armor,lords_cuirass_unique_x,Lord's Mail,a\A_art_cuirass_lords_GND.NIF,Morrowind/Tribunal
a\A_cuirass_savior.tga,Armor,cuirass_savior_unique,Cuirass of the Savior's Hide,a\A_art_cuirass_savior_GND.NIF,Morrowind
a\A_cuirass_savior.tga,Armor,cuirass_savior_unique_x,Cuirass of the Savior's Hide,a\A_art_cuirass_savior_GND.NIF,Morrowind/Tribunal
a\A_gauntlet_fists.tga,Armor,gauntlet_fists_l_unique,Fist of Randagulf Left Gauntlet,a\A_art_gauntlet_fist_GND.NIF,Morrowind
a\A_gauntlet_fists.tga,Armor,gauntlet_fists_r_unique,Fist of Randagulf Rt Gauntlet,a\A_art_gauntlet_fist_GND.NIF,Morrowind
a\A_helm_bearclaw.tga,Armor,helm_bearclaw_unique,Helm of Oreyn Bearclaw,a\A_art_helm_bearclaw.NIF,Morrowind
a\A_helm_bearclaw.tga,Armor,helm_bearclaw_unique_x,Helm of Oreyn Bearclaw,a\A_art_helm_bearclaw.NIF,Morrowind/Tribunal
a\A_shield_breaker.tga,Armor,spell_breaker_unique,Spell Breaker,a\A_art_shield_breaker.NIF,Morrowind
a\A_shield_breaker.tga,Armor,spell_breaker_unique_x,Spell Breaker,a\A_art_shield_breaker.NIF,Morrowind/Tribunal
a\A_shieled_eleidon.tga,Armor,towershield_eleidon_unique,Eleidon's Ward,a\A_art_towershield_eleidon.NIF,Morrowind
a\A_shieled_eleidon.tga,Armor,towershield_eleidon_unique,Eleidon's Ward,a\A_art_towershield_eleidon.NIF,Morrowind/Tribunal
a\A_shieled_eleidon.tga,Armor,towershield_eleidon_unique_x,Eleidon's Ward,a\A_art_towershield_eleidon.NIF,Morrowind/Tribunal
a\TX_Adamantium_Boots.dds,Armor,adamantium boots,Adamantium Boots,A\A_Adamantium_Boots_GND.NIF,Morrowind/Tribunal
a\TX_Adamantium_Bracer.dds,Armor,adamantium_bracer_left,Adamantium Left Bracer,A\A_Adamantium_Bracer_GND.NIF,Morrowind/Tribunal
a\TX_Adamantium_Bracer.dds,Armor,adamantium_bracer_right,Adamantium Right Bracer,A\A_Adamantium_Bracer_GND.NIF,Morrowind/Tribunal
