id,name,tags,mod
T_We_BonewareKnife_01,Boneware Knife,knife,Tamriel_Data
T_We_BonewarePipe_01,Boneware Pipe,,Tamriel_Data
T_We_BonewarePlate_01,Boneware Plate,plate,Tamriel_Data
T_We_BonewareSpoon_01,Boneware Spoon,spoon,Tamriel_Data
T_We_BonewareTankard_01,Boneware Tankard,cup,Tamriel_Data
T_Com_BookendPoor_01,Bookend,,Tamriel_Data
T_Com_BookendRich_01,Bookend,,Tamriel_Data
T_De_BookendPoor_01,Bookend,,Tamriel_Data
T_De_BookendRich_01,Bookend,,Tamriel_Data
T_He_BookendPoor_01,Bookend,,Tamriel_Data
misc_com_bottle_01,Bottle,bottle,Bloodmoon
misc_com_bottle_02,Bottle,bottle,Bloodmoon
Misc_Com_Bottle_04,Bottle,bottle,Bloodmoon
misc_com_bottle_05,Bottle,bottle,Bloodmoon
misc_com_bottle_06,Bottle,bottle,Bloodmoon
Misc_Com_Bottle_08,Bottle,bottle,Bloodmoon
misc_com_bottle_09,Bottle,bottle,Bloodmoon
misc_com_bottle_10,Bottle,bottle,Bloodmoon
misc_com_bottle_11,Bottle,bottle,Bloodmoon
Misc_Com_Bottle_14,Bottle,bottle,Bloodmoon
misc_com_bottle_15,Bottle,bottle,Bloodmoon
misc_com_bottle_01,Bottle,bottle,Morrowind
misc_com_bottle_02,Bottle,bottle,Morrowind
Misc_Com_Bottle_04,Bottle,bottle,Morrowind
misc_com_bottle_05,Bottle,bottle,Morrowind
misc_com_bottle_06,Bottle,bottle,Morrowind
Misc_Com_Bottle_08,Bottle,bottle,Morrowind
misc_com_bottle_09,Bottle,bottle,Morrowind
misc_com_bottle_10,Bottle,bottle,Morrowind
misc_com_bottle_11,Bottle,bottle,Morrowind
misc_com_bottle_13,Bottle,bottle,Morrowind
Misc_Com_Bottle_14,Bottle,bottle,Morrowind
misc_com_bottle_14_float,Bottle,bottle,Morrowind
misc_com_bottle_15,Bottle,bottle,Morrowind
AB_Misc_ComBottleR01,Bottle,bottle,OAAB_Data
AB_Misc_ComBottleR02,Bottle,bottle,OAAB_Data
AB_Misc_ComBottleR03,Bottle,bottle,OAAB_Data
AB_Misc_ComBottleR04,Bottle,bottle,OAAB_Data
AB_Misc_ComBottleR06,Bottle,bottle,OAAB_Data
AB_Misc_ComBottle_01,Bottle,bottle,OAAB_Data
AB_Misc_ComBottle_02,Bottle,bottle,OAAB_Data
AB_Misc_ComBottle_03,Bottle,bottle,OAAB_Data
T_Bre_Bottle_01,Bottle,bottle,Tamriel_Data
T_Bre_Bottle_02,Bottle,bottle,Tamriel_Data
T_Bre_Bottle_05,Bottle,bottle,Tamriel_Data
T_Bre_Bottle_06,Bottle,bottle,Tamriel_Data
T_Bre_Bottle_09,Bottle,bottle,Tamriel_Data
T_Bre_Bottle_10,Bottle,bottle,Tamriel_Data
T_Bre_Bottle_13,Bottle,bottle,Tamriel_Data
T_Bre_Bottle_14,Bottle,bottle,Tamriel_Data
T_Com_BottleRed_01,Bottle,bottle,Tamriel_Data
T_Com_BottleRed_02,Bottle,bottle,Tamriel_Data
T_Com_BottleRed_03,Bottle,bottle,Tamriel_Data
T_Com_BottleRed_04,Bottle,bottle,Tamriel_Data
T_He_Bottle_01,Bottle,bottle,Tamriel_Data
T_He_Bottle_02,Bottle,bottle,Tamriel_Data
T_He_Bottle_03,Bottle,bottle,Tamriel_Data
T_He_Bottle_04,Bottle,bottle,Tamriel_Data
T_He_Bottle_06,Bottle,bottle,Tamriel_Data
T_He_Bottle_07,Bottle,bottle,Tamriel_Data
T_He_Bottle_08,Bottle,bottle,Tamriel_Data
T_He_Bottle_09,Bottle,bottle,Tamriel_Data
T_He_Bottle_11,Bottle,bottle,Tamriel_Data
T_He_Bottle_12,Bottle,bottle,Tamriel_Data
T_He_Bottle_13,Bottle,bottle,Tamriel_Data
T_He_Bottle_14,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_01a,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_01b,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_01c,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_01d,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_02a,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_02b,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_02c,Bottle,bottle,Tamriel_Data
T_Qy_Bottle_02d,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_01,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_02,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_03,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_04,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_07,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_09,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_11,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_12,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_13,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_14,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_17,Bottle,bottle,Tamriel_Data
T_Rga_Bottle_19,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_01a,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_01b,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_01c,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_01d,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_02a,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_02b,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_02c,Bottle,bottle,Tamriel_Data
T_Yne_Bottle_02d,Bottle,bottle,Tamriel_Data
TR_m3_Sanguine_Bottle02,Bottle,bottle,TR_Mainland
TR_m3_Sanguine_Bottle05,Bottle,bottle,TR_Mainland
TR_m3_Sanguine_Bottle06,Bottle,bottle,TR_Mainland
TR_m3_blood_i1-453-aun,Bottle Of Dry Blood,bottle,TR_Mainland
misc_com_wood_bowl_02,Bowl,bowl,Bloodmoon
misc_com_redware_bowl,Bowl,bowl,Morrowind
misc_com_redware_bowl_01,Bowl,bowl,Morrowind
Misc_Com_Wood_Bowl_01,Bowl,bowl,Morrowind
misc_com_wood_bowl_02,Bowl,bowl,Morrowind
misc_com_wood_bowl_03,Bowl,bowl,Morrowind
misc_com_wood_bowl_04,Bowl,bowl,Morrowind
Misc_Com_Wood_Bowl_05,Bowl,bowl,Morrowind
misc_de_bowl_01,Bowl,bowl,Morrowind
misc_de_bowl_white_01,Bowl,bowl,Morrowind
AB_Misc_ComPewterBowl01,Bowl,bowl,OAAB_Data
AB_Misc_ComPewterBowl02,Bowl,bowl,OAAB_Data
T_Bre_WoodBowl_01,Bowl,bowl,Tamriel_Data
T_Bre_WoodBowl_02,Bowl,bowl,Tamriel_Data
T_Bre_WoodBowl_03,Bowl,bowl,Tamriel_Data
T_Bre_WoodBowl_04,Bowl,bowl,Tamriel_Data
T_Com_WoodBowl_a01,Bowl,bowl,Tamriel_Data
T_Com_WoodBowl_a02,Bowl,bowl,Tamriel_Data
T_Com_WoodBowl_b01,Bowl,bowl,Tamriel_Data
T_Com_WoodBowl_b02,Bowl,bowl,Tamriel_Data
T_Com_WoodBowl_c01,Bowl,bowl,Tamriel_Data
T_Com_WoodBowl_c02,Bowl,bowl,Tamriel_Data
T_Com_WoodBowl_c03,Bowl,bowl,Tamriel_Data
T_Imp_ColClayBowl_01,Bowl,bowl,Tamriel_Data
T_Rga_BlackwareBowl_01,Bowl,bowl,Tamriel_Data
T_Rga_RedwareBowl_01,Bowl,bowl,Tamriel_Data
key_brallion,Brallion's Key,key,Morrowind
T_Bre_BrassCandlestick_01,Brass Candlestick,,Tamriel_Data
T_Com_CandleStickBrass_01,Brass Candlestick,,Tamriel_Data
T_Com_Dodecahedron_01,Brass Implement,,Tamriel_Data
T_Com_Key_31,Brass Key,key,Tamriel_Data
TR_m1_key_FW_kitchen,Brass Key,key,TR_Mainland
T_Com_Key_11,Brass Puzzle Key,key,Tamriel_Data
AB_Misc_ScalesBrass,Brass Scales,,OAAB_Data
AB_Misc_ScalesBrassSkew,Brass Scales,,OAAB_Data
T_Com_ScalesBrass_01,Brass Scales,,Tamriel_Data
T_Com_ScalesBrass_02,Brass Scales,,Tamriel_Data
TR_m3_q_OE_tokenbrass,Brass Token,,TR_Mainland
AB_Misc_scalesBrassWght,Brass Weight,,OAAB_Data
AB_Misc_scalesBrassWghtBig,Brass Weight,,OAAB_Data
T_Com_Breadpaddle_01a,Bread Paddle,,Tamriel_Data
T_Com_Breadpaddle_01b,Bread Paddle,,Tamriel_Data
TR_m7_Narsis_KeyBrevurAbandoned,Brevur Heights Apartment Key,key,TR_Mainland
TR_m7_Narsis_KeyBrevurHeights,Brevur Heights Key,key,TR_Mainland
TR_m3_BrewChestKey,Brewers' Hall Chest Key,key,TR_Mainland
TR_m7_AHPicnicLute,Breynard's Lute,,TR_Mainland
TR_m1_ITO_FW_KeyBriricca,Briricca Vaults Key (Firewatch),key,TR_Mainland
TR_m7_Narsis_KeyBriricca,Briricca Vaults Key (Narsis),key,TR_Mainland
AB_Misc_BottleBrkBluBot,Broken Bottle,bottle,OAAB_Data
AB_Misc_BottleBrkBluTop,Broken Bottle,bottle,OAAB_Data
AB_Misc_BottleBrkBrwBot,Broken Bottle,bottle,OAAB_Data
AB_Misc_BottleBrkBrwTop,Broken Bottle,bottle,OAAB_Data
AB_Misc_BottleBrkGrnBot,Broken Bottle,bottle,OAAB_Data
AB_Misc_BottleBrkGrnTop,Broken Bottle,bottle,OAAB_Data
AB_Misc_BottleBrkRedBot,Broken Bottle,bottle,OAAB_Data
AB_Misc_BottleBrkRedTop,Broken Bottle,bottle,OAAB_Data
T_Com_BrokenBottle_01,Broken Bottle,bottle,Tamriel_Data
T_Com_BrokenBottle_02,Broken Bottle,bottle,Tamriel_Data
T_Com_BrokenBottle_03,Broken Bottle,bottle,Tamriel_Data
T_Com_BrokenBottle_04,Broken Bottle,bottle,Tamriel_Data
T_Com_BrokenBottle_05,Broken Bottle,bottle,Tamriel_Data
T_Com_BrokenBottle_06,Broken Bottle,bottle,Tamriel_Data
T_Com_BrokenBottle_07,Broken Bottle,bottle,Tamriel_Data
T_Com_BrokenBottle_08,Broken Bottle,bottle,Tamriel_Data
T_Imp_Legion_BroadswordBroken01,Broken Broadsword,,Tamriel_Data
T_He_DirenniFlask_01b,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_01c,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_02b,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_02c,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_03b,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_03c,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_05b,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_05c,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_06b,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_06c,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_06d,Broken Direnni Flask,bottle,Tamriel_Data
T_He_DirenniFlask_06e,Broken Direnni Flask,bottle,Tamriel_Data
AB_Misc_DwrvLanternBroken,Broken Dwemer Lantern,,OAAB_Data
T_Com_BrokenWeapon_03,Broken Imperial Broadsword,,Tamriel_Data
T_Com_BrokenWeapon_02,Broken Imperial Shortsword,,Tamriel_Data
TR_m2_q_6_BadShovel,Broken Muck Shovel,,TR_Mainland
TR_m3_q_OE_Urien_sword_01,Broken Poralia Family Sword,,TR_Mainland
T_Imp_Legion_ShortswordBroken01,Broken Shortsword,,Tamriel_Data
T_Com_BrokenWeapon_01,Broken Silver Dagger,,Tamriel_Data
AB_Misc_BoneSkelTorsoBroken,Broken Torso,,OAAB_Data
T_Qy_BronzeBowl_01,Bronze Bowl,bowl,Tamriel_Data
T_Qy_BronzeBowl_02,Bronze Bowl,bowl,Tamriel_Data
T_Qy_BronzeBowl_03,Bronze Bowl,bowl,Tamriel_Data
T_Qy_BronzeCup_01,Bronze Cup,cup,Tamriel_Data
T_Qy_BronzeCup_02,Bronze Cup,cup,Tamriel_Data
T_Qy_BronzeFork,Bronze Fork,fork,Tamriel_Data
T_Com_MetalPieceBronze_01,Bronze Ingot,,Tamriel_Data
T_Com_Key_12,Bronze Key,key,Tamriel_Data
TR_i3-721-CHESTS,Bronze Key,key,TR_Mainland
TR_i3-775-Imp_key,Bronze Key,key,TR_Mainland
T_Qy_BronzeKnife,Bronze Knife,knife,Tamriel_Data
T_Qy_BronzeLadel,Bronze Ladel,,Tamriel_Data
T_Qy_BronzePitcher_01,Bronze Pitcher,cup,Tamriel_Data
T_Qy_BronzePlate_01,Bronze Plate,plate,Tamriel_Data
T_Qy_BronzePlate_02,Bronze Plate,plate,Tamriel_Data
T_Qy_BronzePlatter,Bronze Platter,,Tamriel_Data
T_Qy_BronzeSpoon,Bronze Spoon,spoon,Tamriel_Data
T_Qy_BronzeVase_01,Bronze Vase,,Tamriel_Data
T_Qy_BronzeVase_02,Bronze Vase,,Tamriel_Data
T_Qy_BronzeVase_03,Bronze Vase,,Tamriel_Data
misc_com_broom_01,Broom,,Bloodmoon
misc_com_broom_01,Broom,,Morrowind
T_Com_FireplaceBroom_01,Broom,,Tamriel_Data
AB_Misc_Brush,Brush,,OAAB_Data
T_Com_Brush_01,Brush,,Tamriel_Data
TR_M2_bthangthmuzand_key,Bthangthamuzand Entry Key,key,TR_Mainland
misc_com_bucket_01,Bucket,bucket,Bloodmoon
misc_com_bucket_01,Bucket,bucket,Morrowind
misc_com_bucket_01_float,Bucket,bucket,Morrowind
misc_com_bucket_boe_UNI,Bucket,bucket,Morrowind
misc_com_bucket_boe_UNIa,Bucket,bucket,Morrowind
misc_com_bucket_boe_UNIb,Bucket,bucket,Morrowind
AB_Misc_ComBucket01Hang,Bucket,bucket,OAAB_Data
T_Bre_Bucket_01,Bucket,bucket,Tamriel_Data
T_Com_Bucket_01_Hang,Bucket,bucket,Tamriel_Data
T_Com_Bucket_02,Bucket,bucket,Tamriel_Data
T_Com_Bucket_02_Hang,Bucket,bucket,Tamriel_Data
T_Nor_Bucket_01,Bucket,bucket,Tamriel_Data
T_Rga_Bucket_01,Bucket,bucket,Tamriel_Data
TR_m7_NVA1_4_bucket_01,Bucket,bucket,TR_Mainland
TR_m7_NVA5_bucket_01,Bucket,bucket,TR_Mainland
TR_m7_NVA8_bucket_01,Bucket,bucket,TR_Mainland
key_cell_buckmoth_01,Buckmoth Prison Cell Key,key,Morrowind
AB_Misc_WickwheatBundle,Bundle of Wickwheat,,OAAB_Data
T_Com_Book_Burned_01,Burned Book,,Tamriel_Data
key_cabin,Cabin Key,key,Morrowind
key_caius_cosades,Caius Cosades' Key,key,Morrowind
TR_m7_Narsis_KeyCalaril,Calaril Comet Key,key,TR_Mainland
key_calderaslaves_01,Caldera Slave Key,key,Morrowind
T_Com_Worms_01,Can of Worms,,Tamriel_Data
TR_m3_AT_key_slaves,Canalworks Slave Pen Door Key,key,TR_Mainland
T_Com_Snuffer,Candle Snuffer,,Tamriel_Data
TR_m7_Narsis_KeyCanyonInn,Canyon Air Key,key,TR_Mainland
TR_m7_Narsis_KeyCanyonKeep,Canyon Keep Contraband Key,key,TR_Mainland
T_Imp_Painting_UNI_Cape,Cape Craesa,,Tamriel_Data
TR_m1_ITO_FW_KeyGalleon,Captain Garz's Key,key,TR_Mainland
TR_m3_Bosmoracap_key,Captain of the Guards' Key,key,TR_Mainland
TR_m7_Sharai_KeyCaravanserai1,Caravanserai Storage 1 Key,key,TR_Mainland
TR_m7_Sharai_KeyCaravanserai2,Caravanserai Storage 2 Key,key,TR_Mainland
TR_m7_Sharai_KeyCaravanserai3,Caravanserai Storage 3 Key,key,TR_Mainland
key_caryarel,Caryarel's Key,key,Morrowind
TR_m7_Casimor_Key01,Casimor Key,key,TR_Mainland
TR_m7_Narsis_KeyCatCatchers,Cat-Catchers Key,key,TR_Mainland
TR_m1_q_RR_MQ_BossKey,Catacombs Chamber Key,key,TR_Mainland
TR_m4_Menaan_int4_cellkey,Cell Key,key,TR_Mainland
TR_m7_Number_Room_Jail_Key,Cell Key,key,TR_Mainland
TR_m7_Vandirelyon_Cell_Key,Cell Key,key,TR_Mainland
TR_m3_ATPrison_cellkey,Cell Key ,key,TR_Mainland
TR_m3-711_key_wine_cellar,Cellar Key,key,TR_Mainland
TR_m3_OE_MG_CellarKey,Cellar Key,key,TR_Mainland
TR_m1_ITO_FW_KeyC&E,Census & Excise Key (Firewatch),key,TR_Mainland
TR_m2_ITO_HE_KeyC&E,Census and Excise Key (Helnim),key,TR_Mainland
TR_m3_OE_key_ETCensus,Census Treasury Key,key,TR_Mainland
T_Dwe_Schematic03,Centurion Sphere Schematics,,Tamriel_Data
T_Arg_CeramicBottle_01,Ceramic Bottle,bottle,Tamriel_Data
T_Arg_CeramicBottle_02,Ceramic Bottle,bottle,Tamriel_Data
misc_de_bowl_orange_green_01,Ceramic Bowl,bowl,Bloodmoon
misc_de_bowl_orange_green_01,Ceramic Bowl,bowl,Morrowind
T_Nor_CeramicBowl_01,Ceramic Bowl,bowl,Tamriel_Data
T_Nor_CeramicBowl_02,Ceramic Bowl,bowl,Tamriel_Data
T_Nor_CeramicBowl_03,Ceramic Bowl,bowl,Tamriel_Data
T_QyK_CeramicBowl_01,Ceramic Bowl,bowl,Tamriel_Data
T_QyK_CeramicBowl_02,Ceramic Bowl,bowl,Tamriel_Data
T_QyK_CeramicBowl_03,Ceramic Bowl,bowl,Tamriel_Data
AB_Misc_DeCeramicCup_01,Ceramic Cup,cup,OAAB_Data
T_Arg_CeramicCup_01,Ceramic Cup,cup,Tamriel_Data
T_Arg_CeramicCup_02,Ceramic Cup,cup,Tamriel_Data
T_De_OrangeGreenCup_01,Ceramic Cup,cup,Tamriel_Data
T_QyK_CeramicCup_01,Ceramic Cup,cup,Tamriel_Data
T_QyK_CeramicCup_02,Ceramic Cup,cup,Tamriel_Data
AB_Misc_DeCeramicFlask_01,Ceramic Flask,bottle,OAAB_Data
T_Arg_CeramicFlask_01,Ceramic Flask,bottle,Tamriel_Data
T_Arg_CeramicFlask_02,Ceramic Flask,bottle,Tamriel_Data
T_Arg_CeramicFlask_03,Ceramic Flask,bottle,Tamriel_Data
T_De_OrangeGreenFlask_01,Ceramic Flask,bottle,Tamriel_Data
T_QyK_CeramicFork,Ceramic Fork,fork,Tamriel_Data
T_Arg_CeramicJug_01,Ceramic Jug,cup,Tamriel_Data
T_Arg_CeramicJug_02,Ceramic Jug,cup,Tamriel_Data
T_QyK_CeramicKnife,Ceramic Knife,knife,Tamriel_Data
T_Arg_CeramicPitcher_01,Ceramic Pitcher,cup,Tamriel_Data
T_Arg_CeramicPitcher_02,Ceramic Pitcher,cup,Tamriel_Data
T_QyK_CeramicPitcher,Ceramic Pitcher,cup,Tamriel_Data
AB_Misc_DeCeramicPlate_01,Ceramic Plate,plate,OAAB_Data
T_Arg_CeramicPlate_01,Ceramic Plate,plate,Tamriel_Data
T_Arg_CeramicPlate_02,Ceramic Plate,plate,Tamriel_Data
T_QyK_CeramicPlate_01,Ceramic Plate,plate,Tamriel_Data
T_QyK_CeramicPlate_02,Ceramic Plate,plate,Tamriel_Data
T_QyK_CeramicPlatter,Ceramic Platter,,Tamriel_Data
AB_Misc_DeCeramicPot_01,Ceramic Pot,pot,OAAB_Data
T_Arg_CeramicPot_01,Ceramic Pot,pot,Tamriel_Data
T_Arg_CeramicPot_02,Ceramic Pot,pot,Tamriel_Data
T_De_OrangeGreenPot_01,Ceramic Pot,pot,Tamriel_Data
AB_Misc_scalesDeCeram,Ceramic Scales,,OAAB_Data
AB_Misc_scalesDeCeramSkew,Ceramic Scales,,OAAB_Data
T_QyK_CeramicSpoon,Ceramic Spoon,spoon,Tamriel_Data
AB_Misc_DeCeramicCup_02,Ceramic Tea Cup,cup,OAAB_Data
AB_Misc_CeramicTeapot01,Ceramic Teapot,teapot,OAAB_Data
AB_Misc_CeramicTeapot01Hang,Ceramic Teapot,teapot,OAAB_Data
T_QyK_CeramicVase_01,Ceramic Vase,,Tamriel_Data
T_QyK_CeramicVase_02,Ceramic Vase,,Tamriel_Data
AB_Misc_KettleCeremonial,Ceremonial Teapot,teapot,OAAB_Data
TR_m7_Sharai_KeyCervo,Cervo Cantaber's Key,key,TR_Mainland
TR_m7_Narsis_KeyChanis,Chanis Manor Key,key,TR_Mainland
TR_m7_Narsis_KeyChanisVault,Chanis Manor Vault Key,key,TR_Mainland
misc_lw_bowl_chapel,Chapel Limeware Bowl,bowl,Morrowind
TR_m2_q_22_lw_platter,Chapel Limeware Platter,,TR_Mainland
TR_m2_q_22_lw_platter2,Chapel Limeware Platter,,TR_Mainland
TR_m7_UdHleryn_Dibella_Key1,Chapel of Dibella Key,key,TR_Mainland
TR_m1_ITO_FW_KeyArmorer,Chatal Mendor's Key,key,TR_Mainland
TR_m4_TG_GlassVase,Cheap Glass Vase,,TR_Mainland
TR_m7_Chenud_Key,Chenud Key,key,TR_Mainland
key_ald_redaynia,Chest Key,key,Morrowind
key_standard_darius_chest,Chest Key,key,Morrowind
TR_key_i4_517_chest,Chest Key,key,TR_Mainland
TR_m1_Ebonyblade_Chest_Key,Chest Key,key,TR_Mainland
TR_m7_Narsis_KeyMHClerkOff,Chief Clerk's Office Key,key,TR_Mainland
T_Com_Chisel_01,Chisel,,Tamriel_Data
T_Com_Chisel_02,Chisel,,Tamriel_Data
T_Com_Chisel_03,Chisel,,Tamriel_Data
AB_w_ChitinArrow10x,Chitin Arrow (10),,OAAB_Data
key_ciennesintieve_01,Cienne Sintieve's Key,key,Morrowind
TR_m7_Narsis_KeyCiralirand,Ciralirand's Key,key,TR_Mainland
T_Com_ShellClam_01,Clam Shell,shell,Tamriel_Data
T_Com_ShellClam_01Open,Clam Shell,shell,Tamriel_Data
T_Com_ShellClam_02a,Clam Shell,shell,Tamriel_Data
T_Com_ShellClam_02aOpen,Clam Shell,shell,Tamriel_Data
T_Com_ShellClam_02b,Clam Shell,shell,Tamriel_Data
T_Com_ShellClam_02bOpen,Clam Shell,shell,Tamriel_Data
AB_Misc_DeClayBowl_01,Clay Bowl,bowl,OAAB_Data
T_Ayl_ClayBowl_01,Clay Bowl,bowl,Tamriel_Data
T_Ayl_ClayBowl_02,Clay Bowl,bowl,Tamriel_Data
T_Ayl_ClayBowl_03,Clay Bowl,bowl,Tamriel_Data
T_Bre_ClayBowl_01,Clay Bowl,bowl,Tamriel_Data
T_Bre_ClayBowl_02,Clay Bowl,bowl,Tamriel_Data
T_De_ClayBowl01,Clay Bowl,bowl,Tamriel_Data
T_He_ClayBowl_01,Clay Bowl,bowl,Tamriel_Data
T_He_ClayBowl_02,Clay Bowl,bowl,Tamriel_Data
T_Rga_ClayBowl_01,Clay Bowl,bowl,Tamriel_Data
T_Rga_ClayBowl_02,Clay Bowl,bowl,Tamriel_Data
T_Rga_ClayBowl_03,Clay Bowl,bowl,Tamriel_Data
T_Yne_ClayBowl_01,Clay Bowl,bowl,Tamriel_Data
T_Yne_ClayBowl_02,Clay Bowl,bowl,Tamriel_Data
T_Yne_ClayBowl_03,Clay Bowl,bowl,Tamriel_Data
T_Yne_ClayChopstick,Clay Chopstick,,Tamriel_Data
AB_Misc_DeClayCup_01,Clay Cup,cup,OAAB_Data
T_Ayl_ClayCup_01,Clay Cup,cup,Tamriel_Data
T_Bre_ClayCup_01,Clay Cup,cup,Tamriel_Data
T_Bre_ClayCup_02,Clay Cup,cup,Tamriel_Data
T_De_ClayCup01,Clay Cup,cup,Tamriel_Data
T_He_ClayCup_01,Clay Cup,cup,Tamriel_Data
T_He_ClayCup_02,Clay Cup,cup,Tamriel_Data
T_Rga_ClayCup_01,Clay Cup,cup,Tamriel_Data
T_Rga_ClayCup_02,Clay Cup,cup,Tamriel_Data
T_Rga_ClayCup_03,Clay Cup,cup,Tamriel_Data
T_Yne_ClayCup,Clay Cup,cup,Tamriel_Data
AB_Misc_DeClayFlask_01,Clay Flask,bottle,OAAB_Data
AB_Misc_DeClayFlask_02,Clay Flask,bottle,OAAB_Data
T_De_ClayFlask01,Clay Flask,bottle,Tamriel_Data
T_Rga_ClayFlask_01,Clay Flask,bottle,Tamriel_Data
T_Rga_ClayCutlery_02,Clay Fork,fork,Tamriel_Data
T_Ayl_ClayJar_01,Clay Jar,,Tamriel_Data
T_Ayl_ClayJar_02,Clay Jar,,Tamriel_Data
T_Bre_ClayJug_01,Clay Jug,cup,Tamriel_Data
T_Rga_ClayCutlery_03,Clay Knife,knife,Tamriel_Data
T_Yne_ClayKnife,Clay Knife,knife,Tamriel_Data
T_Yne_ClayLadel,Clay Ladle,ladle,Tamriel_Data
T_Bre_ClayPitcher_01,Clay Pitcher,cup,Tamriel_Data
T_He_ClayPitcher_01,Clay Pitcher,cup,Tamriel_Data
T_Rga_ClayPitcher_01,Clay Pitcher,cup,Tamriel_Data
T_Yne_ClayPitcher,Clay Pitcher,cup,Tamriel_Data
T_Bre_ClayPlate_01,Clay Plate,plate,Tamriel_Data
T_He_ClayPlate_01,Clay Plate,plate,Tamriel_Data
T_He_ClayPlate_02,Clay Plate,plate,Tamriel_Data
T_Rga_ClayPlate_01,Clay Plate,plate,Tamriel_Data
T_Rga_ClayPlate_02,Clay Plate,plate,Tamriel_Data
T_Rga_ClayPlate_03,Clay Plate,plate,Tamriel_Data
T_Rga_ClayPlatter_01,Clay Plate,plate,Tamriel_Data
T_Yne_ClayPlate_01,Clay Plate,plate,Tamriel_Data
T_Yne_ClayPlate_02,Clay Plate,plate,Tamriel_Data
T_Bre_ClayPlatter_01,Clay Platter,,Tamriel_Data
T_He_ClayPlatter_01,Clay Platter,,Tamriel_Data
T_He_ClayPlatter_02,Clay Platter,,Tamriel_Data
T_Yne_ClayPlatter,Clay Platter,,Tamriel_Data
misc_de_pot_mottled_01,Clay Pot,pot,Bloodmoon
misc_de_pot_mottled_01,Clay Pot,pot,Morrowind
T_Ayl_ClayPot_01,Clay Pot,pot,Tamriel_Data
T_Ayl_ClayPot_02,Clay Pot,pot,Tamriel_Data
T_He_ClayPot_01,Clay Pot,pot,Tamriel_Data
T_Nor_ClayPot_01,Clay Pot,pot,Tamriel_Data
T_Nor_ClayPot_02,Clay Pot,pot,Tamriel_Data
T_Rga_ClayPot_01,Clay Pot,pot,Tamriel_Data
T_Rga_ClayCutlery_01,Clay Spoon,spoon,Tamriel_Data
T_Yne_ClaySpoon,Clay Spoon,spoon,Tamriel_Data
T_Yne_ClayTeapot,Clay Teapot,teapot,Tamriel_Data
T_Imp_ColBarrowJar_01,Clay Urn,,Tamriel_Data
T_Imp_ColBarrowJar_02,Clay Urn,,Tamriel_Data
T_Bre_ClayVase_01,Clay Vase,,Tamriel_Data
T_He_ClayVase_01,Clay Vase,,Tamriel_Data
T_He_ClayVase_02,Clay Vase,,Tamriel_Data
T_Yne_ClayVase_01,Clay Vase,,Tamriel_Data
T_Yne_ClayVase_02,Clay Vase,,Tamriel_Data
T_Yne_ClayVase_03,Clay Vase,,Tamriel_Data
T_Yne_ClayVase_04,Clay Vase,,Tamriel_Data
T_Com_Cleet_01,Cleet,,Tamriel_Data
AB_Misc_BoneRacerSkull,Cliff Racer Skull,,OAAB_Data
misc_de_cloth10,Cloth,cloth,Morrowind
misc_de_cloth11,Cloth,cloth,Morrowind
AB_Misc_DeCloth01Large,Cloth,cloth,OAAB_Data
AB_Misc_DeCloth01Small,Cloth,cloth,OAAB_Data
AB_Misc_DeCloth02Large,Cloth,cloth,OAAB_Data
AB_Misc_DeCloth02Small,Cloth,cloth,OAAB_Data
